Ticks,Pets and Animals,Nonprofits & Activism,News & politics,Travel & Events,Education,Science and Technology,Sports,People & Blogs,Autos & Vehicles,Comedy,Howto & style,Entertainment,Gadgets & Games,Film & Animation,Music,Shows
99,0.155226209,0.113884555,0.283931357,0.050702028,0.049921997,0.068642746,0.036661466,0.068642746,0.027301092,0.034321373,0.03276131,0.018720749,0.017160686,0.017160686,0.015600624,0.008580343
100,0.154973015,0.112567463,0.285273709,0.050115652,0.049344641,0.068619892,0.036237471,0.069390902,0.026985351,0.033924441,0.033924441,0.019275251,0.016962221,0.016962221,0.0154202,0.00925212
101,0.155198777,0.111620795,0.285932722,0.050458716,0.048929664,0.068807339,0.035932722,0.070336391,0.02675841,0.03440367,0.033639144,0.01911315,0.016819572,0.016819572,0.01529052,0.009174312
102,0.156653992,0.112547529,0.285171103,0.050190114,0.048669202,0.068441065,0.035741445,0.070722433,0.02661597,0.034220532,0.033460076,0.019011407,0.016730038,0.016730038,0.015209125,0.009125475
103,0.158527423,0.111945905,0.283996995,0.050338092,0.048084147,0.067618332,0.035311796,0.07362885,0.026296018,0.033809166,0.033809166,0.01878287,0.016528926,0.016528926,0.015026296,0.009015778
104,0.158563949,0.11144353,0.285714286,0.050860135,0.047868362,0.067314884,0.035153328,0.073298429,0.02617801,0.033657442,0.033657442,0.018698579,0.016454749,0.016454749,0.014958863,0.008975318
105,0.158906135,0.110864745,0.286031042,0.050997783,0.047302291,0.066518847,0.035476718,0.074648928,0.025868441,0.033998522,0.033259424,0.019216556,0.016260163,0.016260163,0.014781966,0.00886918
106,0.158974359,0.110622711,0.285714286,0.051282051,0.046886447,0.065934066,0.035897436,0.075457875,0.025641026,0.033699634,0.034432234,0.019047619,0.016117216,0.016117216,0.014652015,0.008791209
107,0.159240321,0.111029949,0.285609934,0.051132213,0.046749452,0.065741417,0.035792549,0.0752374,0.025566107,0.034331629,0.034331629,0.018991965,0.016070124,0.016070124,0.014609204,0.008765522
108,0.158959538,0.110549133,0.285404624,0.051300578,0.047687861,0.065751445,0.035404624,0.076589595,0.025289017,0.033959538,0.033959538,0.018786127,0.015895954,0.016618497,0.014450867,0.00867052
109,0.159139785,0.111111111,0.285304659,0.050896057,0.047311828,0.066666667,0.035125448,0.075985663,0.025089606,0.034408602,0.034408602,0.018637993,0.015770609,0.016487455,0.014336918,0.008602151
110,0.162296244,0.112686038,0.283486889,0.050318923,0.047484054,0.065910702,0.034727144,0.075124026,0.02551382,0.034727144,0.034018427,0.018426648,0.015591779,0.016300496,0.014174344,0.008504607
111,0.162447257,0.111814346,0.283403657,0.051336146,0.047819972,0.065400844,0.034458509,0.075949367,0.026019691,0.034458509,0.033755274,0.018284107,0.015471167,0.016174402,0.014064698,0.008438819
112,0.1625,0.114583333,0.283333333,0.051388889,0.047222222,0.065277778,0.034027778,0.075694444,0.025694444,0.034027778,0.033333333,0.018055556,0.015277778,0.016666667,0.013888889,0.008333333
113,0.163911846,0.113636364,0.284435262,0.050964187,0.047520661,0.065426997,0.033746556,0.075068871,0.025482094,0.033746556,0.033746556,0.017906336,0.015151515,0.016528926,0.013774105,0.008264463
114,0.163139932,0.11331058,0.285324232,0.051194539,0.047098976,0.064846416,0.033447099,0.075767918,0.025255973,0.034812287,0.033447099,0.01774744,0.015699659,0.016382253,0.013651877,0.008191126
115,0.162033898,0.113220339,0.285423729,0.051525424,0.048135593,0.065084746,0.033220339,0.076610169,0.025084746,0.034576271,0.033220339,0.017627119,0.01559322,0.016271186,0.013559322,0.008135593
116,0.163429337,0.111855325,0.285331547,0.051574012,0.04822505,0.064300067,0.032819826,0.077026122,0.02545211,0.035498995,0.033489618,0.017414601,0.015405224,0.016075017,0.013395847,0.008037508
117,0.165223185,0.111259161,0.28580946,0.051299134,0.047968021,0.063957362,0.032644903,0.07661559,0.025316456,0.035309793,0.033977348,0.017321785,0.015323118,0.01598934,0.01332445,0.00799467
118,0.165895572,0.113020489,0.284203569,0.050892267,0.047587574,0.064111038,0.032385988,0.077990747,0.025115664,0.035029742,0.033707865,0.017184402,0.015201586,0.015862525,0.013218771,0.007931262
119,0.167101828,0.111618799,0.2845953,0.050261097,0.048955614,0.063968668,0.031984334,0.07767624,0.024804178,0.035900783,0.033942559,0.016971279,0.015013055,0.015665796,0.01305483,0.007832898
120,0.167423751,0.112264763,0.284231019,0.050616483,0.048669695,0.064243997,0.031797534,0.077871512,0.024659312,0.03569111,0.033744322,0.016872161,0.014925373,0.015574302,0.012978585,0.007787151
121,0.167630058,0.113037893,0.283879255,0.050096339,0.048811818,0.064226076,0.031470777,0.077071291,0.02504817,0.035966602,0.03403982,0.01669878,0.014771997,0.016056519,0.012845215,0.007707129
122,0.169642857,0.112244898,0.28252551,0.050382653,0.049107143,0.06377551,0.03125,0.077168367,0.026147959,0.035714286,0.03380102,0.016581633,0.014668367,0.015943878,0.012755102,0.007653061
123,0.171627612,0.111462951,0.281823939,0.050664978,0.049398353,0.063331222,0.031032299,0.076630779,0.026599113,0.036098797,0.033565548,0.016466118,0.014566181,0.015832806,0.012666244,0.007599747
124,0.174185464,0.110902256,0.281328321,0.05075188,0.04887218,0.062656642,0.030701754,0.077694236,0.026315789,0.035714286,0.033834586,0.016290727,0.014411028,0.01566416,0.012531328,0.007518797
125,0.17472119,0.110904585,0.280669145,0.051425031,0.049566295,0.062577447,0.030359356,0.076827757,0.026641884,0.035935564,0.034076828,0.016109046,0.01425031,0.015489467,0.012391574,0.007434944
126,0.176289926,0.111179361,0.279484029,0.051597052,0.049140049,0.062039312,0.03009828,0.076781327,0.026412776,0.036855037,0.034398034,0.015970516,0.014127764,0.015356265,0.012285012,0.007371007
127,0.177439024,0.110365854,0.279268293,0.051829268,0.049390244,0.061585366,0.029878049,0.077439024,0.026219512,0.036585366,0.034756098,0.015853659,0.01402439,0.015243902,0.012195122,0.007317073
128,0.178787879,0.11030303,0.279393939,0.051515152,0.049090909,0.062424242,0.02969697,0.076969697,0.026060606,0.036363636,0.034545455,0.015757576,0.013939394,0.015151515,0.012121212,0.007272727
